employee_id,avg_performance,avg_satisfaction,avg_productivity,total_promotions,months_observed,promotion_score,full_name,department,job_role,job_level,base_salary_annual
EMP004581,4.283888888888889,7.780555555555556,1.6420277777777779,0,36,82.24,Christina Martin,Fresh Produce,Produce Clerk,Associate,23528.72
EMP000807,4.240277777777778,8.0,1.6203888888888889,0,36,82.23,Elizabeth Holmes,Store Operations,Sales Associate,Associate,39212.4
EMP003956,4.238888888888889,8.005555555555555,1.6195277777777777,0,36,82.22,Kyle Blake,Logistics/Warehousing,Stock Clerk,Entry,30684.1
EMP001793,4.248055555555556,7.955555555555555,1.6242222222222222,0,36,82.21,Todd Bishop,Store Operations,Sales Associate,Associate,20488.0
EMP003424,4.27,7.841666666666667,1.6348888888888888,0,36,82.21,Kristina Webb,Logistics/Warehousing,Stock Clerk,Entry,22389.38
EMP003834,4.236111111111111,8.005555555555555,1.6181388888888888,1,36,82.18,Jodi Lewis,Logistics/Warehousing,Warehouse Worker,Associate,32615.33
EMP002397,4.235555555555555,8.002777777777778,1.6175555555555556,0,36,82.16,Mary Pugh,Store Operations,Cashier,Entry,23544.6
EMP000990,4.273611111111111,7.800000000000001,1.6366944444444445,0,36,82.14,Corey Whitaker,Store Operations,Cashier,Entry,30191.02
EMP002934,4.264166666666666,7.847222222222222,1.6318611111111112,0,36,82.13,Patricia Gonzalez,Store Operations,Sales Associate,Associate,34533.96
EMP007303,4.217222222222222,8.086111111111112,1.60875,0,36,82.13,Bernard Chang,Marketing,Marketing Associate,Associate,31296.46
EMP006851,4.238888888888889,7.972222222222222,1.619361111111111,0,36,82.12,Rebecca Dean,Finance,Finance Associate,Associate,30721.1
EMP005997,4.231944444444444,8.002777777777778,1.6160833333333333,0,36,82.11,Rodney Avila,Meat/Fish & Bakery,Food Prep Worker,Entry,16219.32
EMP006305,4.22861111111111,8.019444444444444,1.613888888888889,0,36,82.1,Jamie Mclaughlin,Meat/Fish & Bakery,Butcher,Associate,32588.36
EMP003311,4.263888888888889,7.838888888888889,1.6316944444444443,0,36,82.1,Priscilla Romero,Logistics/Warehousing,Warehouse Worker,Associate,36672.85
EMP005423,4.220833333333333,8.052777777777777,1.6106944444444444,0,36,82.09,Mary Henderson,Fresh Produce,Produce Assistant,Entry,31749.04
EMP000582,4.202222222222222,8.152777777777779,1.600861111111111,0,36,82.09,Joyce Brown,Store Operations,Sales Associate,Associate,23856.23
EMP003367,4.269444444444444,7.802777777777777,1.634388888888889,0,36,82.08,Sean Kaiser,Logistics/Warehousing,Warehouse Worker,Associate,31894.14
EMP006079,4.260833333333333,7.844444444444444,1.6303611111111111,0,36,82.08,Charles Strickland,Meat/Fish & Bakery,Food Prep Worker,Entry,16510.27
EMP000694,4.216944444444445,8.066666666666666,1.6087222222222222,0,36,82.07,Valerie Taylor,Store Operations,Sales Associate,Associate,18545.35
EMP001616,4.288888888888889,7.694444444444445,1.64475,0,36,82.07,Eric Rodriguez,Store Operations,Sales Associate,Associate,36033.84
EMP003503,4.210555555555556,8.100000000000001,1.605138888888889,1,36,82.06,Susan Matthews,Logistics/Warehousing,Warehouse Worker,Associate,23980.11
EMP001880,4.2316666666666665,7.98888888888889,1.6158611111111112,0,36,82.06,Vanessa Rivera,Store Operations,Cashier,Entry,27650.22
EMP005992,4.239722222222222,7.944444444444445,1.619888888888889,0,36,82.05,Joseph Young,Meat/Fish & Bakery,Food Prep Worker,Entry,27420.15
EMP001905,4.230833333333333,7.986111111111111,1.61525,0,36,82.03,Breanna Lopez,Store Operations,Cashier,Entry,29457.34
EMP003137,4.154166666666667,8.372222222222222,1.5771111111111111,0,36,82.01,Eric Jordan,Logistics/Warehousing,Stock Clerk,Entry,29428.81
EMP002238,4.225833333333333,8.0,1.6131111111111112,0,36,82.0,Mrs. Amy Watson,Store Operations,Sales Associate,Associate,18134.38
EMP005709,4.256111111111111,7.841666666666667,1.628277777777778,0,36,82.0,Jennifer Nguyen,Meat/Fish & Bakery,Food Prep Worker,Entry,28565.63
EMP007280,4.254166666666666,7.847222222222222,1.6267777777777779,1,36,81.98,Robert Jones,Marketing,Marketing Associate,Associate,21163.3
EMP004724,4.265833333333333,7.783333333333333,1.6326666666666665,0,36,81.97,Ethan Obrien,Fresh Produce,Senior Produce Clerk,Senior_Associate,24768.26
EMP007115,4.282222222222222,7.694444444444445,1.6410277777777778,0,36,81.96,Ryan Smith,IT,IT Assistant,Entry,27171.18
EMP000187,4.246111111111111,7.872222222222222,1.6226944444444444,0,36,81.93,Andrew Reynolds,Store Operations,Cashier,Entry,30172.22
EMP006066,4.263333333333333,7.769444444444444,1.631722222222222,0,36,81.89,Justin Saunders,Meat/Fish & Bakery,Food Prep Worker,Entry,32933.51
EMP006128,4.245833333333334,7.861111111111111,1.6226944444444444,0,36,81.89,Nicholas Ramos MD,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,23700.6
EMP001701,4.209722222222222,8.044444444444444,1.6045833333333333,0,36,81.88,Nicole Acosta,Store Operations,Cashier,Entry,31658.22
EMP006460,4.278888888888889,7.686111111111111,1.6396944444444446,0,36,81.88,Frank Fitzgerald,Meat/Fish & Bakery,Food Prep Worker,Entry,25472.88
EMP000528,4.280555555555555,7.669444444444445,1.6401666666666666,1,36,81.86,Raymond Le,Store Operations,Cashier,Entry,24734.07
EMP007270,4.23,7.922222222222222,1.6152777777777778,0,36,81.84,Jose Lawrence,Marketing,Marketing Supervisor,Supervisor,48389.91
EMP006038,4.229444444444444,7.927777777777777,1.6145833333333333,0,36,81.84,Michael Scott,Meat/Fish & Bakery,Butcher,Associate,38484.14
EMP005029,4.200833333333333,8.077777777777778,1.60025,0,36,81.84,Kaitlyn Brown,Fresh Produce,Produce Clerk,Associate,14685.21
EMP002292,4.248333333333333,7.830555555555555,1.62375,0,36,81.83,Ronald Martinez,Store Operations,Cashier,Entry,9922.73
EMP002688,4.203333333333333,8.052777777777777,1.6014722222222222,0,36,81.81,Melissa Lee MD,Store Operations,Cashier,Entry,15681.86
EMP002661,4.214444444444444,7.98888888888889,1.6074444444444445,0,36,81.79,Rebecca White,Store Operations,Senior Sales Associate,Senior_Associate,42084.23
EMP005844,4.225833333333333,7.927777777777777,1.6128055555555556,1,36,81.78,Donald Reynolds,Meat/Fish & Bakery,Food Prep Worker,Entry,22166.72
EMP005716,4.225,7.925000000000001,1.6128055555555556,0,36,81.77,Scott Thompson,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,39523.8
EMP007265,4.264722222222222,7.716666666666667,1.6326388888888888,0,36,81.76,David Hall,Marketing,Marketing Assistant,Entry,30058.91
EMP006897,4.222222222222222,7.936111111111111,1.6111944444444444,0,36,81.75,Allison Clark,Finance,Finance Associate,Associate,22608.3
EMP001943,4.252222222222223,7.7749999999999995,1.6259722222222222,0,36,81.73,Bryan King,Store Operations,Cashier,Entry,29848.97
EMP002291,4.2175,7.949999999999999,1.6090277777777777,0,36,81.73,Jason Nguyen,Store Operations,Cashier,Entry,28107.8
EMP006317,4.217777777777778,7.952777777777778,1.6088333333333333,0,36,81.73,Antonio Smith,Meat/Fish & Bakery,Butcher,Associate,36682.41
EMP001965,4.23,7.88611111111111,1.614861111111111,0,36,81.72,Cassie Lutz,Store Operations,Cashier,Entry,27718.72
EMP001618,4.337222222222222,7.330555555555555,1.6687500000000002,0,36,81.72,Alexander Webb,Store Operations,Cashier,Entry,28618.39
EMP002040,4.235555555555555,7.8583333333333325,1.617611111111111,0,36,81.72,Kelly Calderon,Store Operations,Sales Associate,Associate,31011.6
EMP002906,4.227222222222222,7.888888888888889,1.613527777777778,0,36,81.69,Rhonda Pena,Store Operations,Sales Associate,Associate,28655.61
EMP001277,4.230555555555556,7.8694444444444445,1.6156944444444443,2,36,81.69,Jacob Hill,Store Operations,Cashier,Entry,24420.45
EMP001476,4.156944444444445,8.252777777777778,1.5784166666666666,0,36,81.69,Kurt Wagner,Store Operations,Sales Associate,Associate,36011.12
EMP006105,4.2225,7.913888888888888,1.6113888888888888,0,36,81.69,Amber Parker,Meat/Fish & Bakery,Food Prep Worker,Entry,23266.37
EMP006944,4.228888888888889,7.875,1.6143888888888889,0,36,81.67,Amy Yang DDS,Finance,Finance Assistant,Entry,8987.86
EMP003576,4.256944444444445,7.727777777777778,1.62875,0,36,81.67,Jennifer Wise,Logistics/Warehousing,Warehouse Worker,Associate,32457.61
EMP000321,4.204722222222222,8.0,1.6021666666666665,0,36,81.67,Allison Hickman,Store Operations,Senior Sales Associate,Senior_Associate,25943.04
EMP001057,4.236111111111111,7.830555555555555,1.6181666666666665,0,36,81.65,Martha Smith,Store Operations,Cashier,Entry,17803.13
EMP005431,4.203333333333333,7.997222222222222,1.6019722222222221,0,36,81.65,Paige Jordan,Fresh Produce,Produce Clerk,Associate,35287.89
EMP007250,4.234166666666667,7.838888888888889,1.6168055555555556,0,36,81.64,Robin Rodriguez,Marketing,Marketing Assistant,Entry,30124.14
EMP002097,4.235555555555555,7.827777777777778,1.6178333333333332,0,36,81.64,Terry Barajas,Store Operations,Cashier,Entry,16665.56
EMP002222,4.229444444444444,7.861111111111111,1.61475,0,36,81.64,Margaret Orr,Store Operations,Senior Sales Associate,Senior_Associate,43110.48
EMP002605,4.223055555555556,7.888888888888889,1.6120277777777778,0,36,81.63,Carol Griffin,Store Operations,Cashier,Entry,22001.35
EMP002914,4.226666666666667,7.872222222222222,1.6133055555555555,0,36,81.63,Robert Thomas PhD,Store Operations,Cashier,Entry,31668.45
EMP006796,4.194444444444445,8.033333333333333,1.5968333333333333,0,36,81.61,Albert Davis,Finance,Finance Assistant,Entry,27341.38
EMP004835,4.2525,7.727777777777778,1.6264444444444444,0,36,81.6,Michael Wilson,Fresh Produce,Produce Clerk,Associate,34564.54
EMP005112,4.158611111111111,8.211111111111112,1.5795555555555554,0,36,81.6,Nicole Bright,Fresh Produce,Produce Assistant,Entry,30650.71
EMP000147,4.210277777777778,7.941666666666666,1.605222222222222,0,36,81.59,Daniel Salinas,Store Operations,Senior Sales Associate,Senior_Associate,44143.47
EMP005693,4.201666666666666,7.972222222222222,1.6011666666666668,0,36,81.55,Amy Knight,Meat/Fish & Bakery,Food Prep Worker,Entry,28834.29
EMP003467,4.235277777777778,7.800000000000001,1.6171111111111112,1,36,81.54,Laurie Miranda,Logistics/Warehousing,Stock Clerk,Entry,26551.72
EMP006312,4.1925,8.016666666666667,1.5964722222222223,0,36,81.54,Jennifer Hill,Meat/Fish & Bakery,Food Prep Worker,Entry,27242.55
EMP004222,4.187222222222222,8.041666666666666,1.5936666666666666,0,36,81.53,Joshua Herman,Logistics/Warehousing,Warehouse Worker,Associate,35363.65
EMP001507,4.201388888888889,7.969444444444444,1.6008055555555556,1,36,81.53,Judith House,Store Operations,Senior Sales Associate,Senior_Associate,43702.59
EMP005945,4.22861111111111,7.830555555555555,1.613888888888889,0,36,81.53,Matthew Armstrong,Meat/Fish & Bakery,Food Prep Worker,Entry,18993.66
EMP002644,4.203055555555555,7.961111111111112,1.60125,0,36,81.53,Chad Dominguez,Store Operations,Sales Associate,Associate,14291.92
EMP001242,4.199722222222222,7.977777777777778,1.599638888888889,0,36,81.53,Christopher Jones,Store Operations,Senior Sales Associate,Senior_Associate,46648.95
EMP000175,4.215277777777778,7.8916666666666675,1.6076388888888888,0,36,81.51,Matthew Moore,Store Operations,Sales Associate,Associate,21445.24
EMP004399,4.205277777777777,7.941666666666666,1.6030555555555557,1,36,81.51,Tiffany Davis,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,37548.31
EMP002041,4.215277777777778,7.883333333333334,1.6075555555555556,1,36,81.49,Tara King,Store Operations,Cashier,Entry,18303.7
EMP001638,4.178333333333334,8.066666666666666,1.5892777777777778,0,36,81.47,Kyle Watkins,Store Operations,Cashier,Entry,14114.5
EMP005337,4.204166666666667,7.936111111111111,1.6018055555555555,0,36,81.47,Anthony Hodges,Fresh Produce,Produce Manager,Manager,39027.81
EMP000768,4.210555555555556,7.897222222222222,1.6053333333333333,0,36,81.46,Beth Cline,Store Operations,Cashier,Entry,30767.66
EMP001897,4.205277777777777,7.922222222222222,1.6025555555555555,1,36,81.45,Willie Lara,Store Operations,Cashier,Entry,28159.85
EMP002217,4.221388888888889,7.836111111111112,1.6107222222222222,0,36,81.44,Jimmy Phelps,Store Operations,Cashier,Entry,30293.95
EMP006983,4.1575,8.161111111111111,1.5788055555555556,0,36,81.43,Jennifer Lewis,IT,IT Associate,Associate,39217.86
EMP002155,4.242777777777778,7.7250000000000005,1.621,0,36,81.43,Elizabeth Matthews,Store Operations,Cashier,Entry,13803.82
EMP005941,4.205555555555556,7.913888888888888,1.6028333333333333,1,36,81.43,Thomas Wells,Meat/Fish & Bakery,Butcher,Associate,32933.53
EMP005116,4.213055555555555,7.872222222222222,1.6063055555555554,0,36,81.42,Austin Conley,Fresh Produce,Produce Assistant,Entry,28307.7
EMP006946,4.1963888888888885,7.958333333333333,1.598111111111111,0,36,81.42,Michael Saunders,Finance,Finance Assistant,Entry,17779.77
EMP001454,4.189444444444444,7.9944444444444445,1.5947500000000001,0,36,81.42,Dawn Nixon,Store Operations,Sales Associate,Associate,34847.32
EMP001624,4.172222222222222,8.083333333333334,1.5858611111111112,1,36,81.42,April Randolph,Store Operations,Shift Supervisor,Supervisor,23694.9
EMP000907,4.2175,7.847222222222222,1.6090277777777777,0,36,81.42,Eric Henry Jr.,Store Operations,Cashier,Entry,18104.66
EMP000923,4.183333333333334,8.027777777777779,1.5914166666666665,0,36,81.42,Amanda Guzman,Store Operations,Shift Supervisor,Supervisor,34861.16
EMP004731,4.269444444444444,7.583333333333333,1.6345,0,36,81.42,Ruth Brown,Fresh Produce,Senior Produce Clerk,Senior_Associate,36805.45
EMP002054,4.184722222222223,8.016666666666667,1.59225,0,36,81.41,Juan Parker,Store Operations,Cashier,Entry,31456.98
EMP007465,4.1930555555555555,7.969444444444444,1.5964722222222223,0,36,81.4,Betty Johnson,Customer Service,Customer Service Associate,Associate,35729.47
EMP006214,4.237222222222222,7.736111111111111,1.618277777777778,0,36,81.38,Jon Green,Meat/Fish & Bakery,Butcher,Associate,32208.52
EMP000995,4.203611111111112,7.908333333333333,1.601611111111111,3,36,81.38,Cassandra Harrell,Store Operations,Cashier,Entry,10243.9
EMP002539,4.216388888888889,7.841666666666667,1.6077222222222223,0,36,81.37,Jonathan Moss,Store Operations,Sales Associate,Associate,37041.14
EMP000113,4.174444444444444,8.055555555555555,1.5868611111111113,1,36,81.37,Lindsey Walker,Store Operations,Cashier,Entry,31296.98
EMP004883,4.229444444444444,7.763888888888889,1.6150555555555557,0,36,81.35,Vicki Barrera,Fresh Produce,Produce Clerk,Associate,37611.26
EMP004984,4.168611111111111,8.077777777777778,1.584111111111111,0,36,81.34,Kenneth Snyder,Fresh Produce,Produce Clerk,Associate,15227.68
EMP004628,4.121111111111111,8.316666666666666,1.5605833333333332,0,36,81.33,Jennifer Barrett,Fresh Produce,Produce Clerk,Associate,34006.95
EMP005430,4.203611111111112,7.888888888888889,1.6020555555555556,0,36,81.33,Joseph Smith,Fresh Produce,Produce Clerk,Associate,36591.82
EMP000489,4.214444444444444,7.838888888888889,1.6068333333333333,1,36,81.33,Emma Owens,Store Operations,Sales Associate,Associate,39404.94
EMP000003,4.165,8.086111111111112,1.5827222222222224,0,36,81.32,Crystal Robinson,Store Operations,Cashier,Entry,29319.94
EMP006916,4.192222222222223,7.947222222222223,1.5963055555555554,1,36,81.32,Scott Thomas,Finance,Finance Associate,Associate,30073.09
EMP001595,4.225833333333333,7.7749999999999995,1.6127777777777779,0,36,81.32,Ryan Marsh,Store Operations,Senior Sales Associate,Senior_Associate,45865.08
EMP001822,4.233888888888888,7.7333333333333325,1.6165833333333335,0,36,81.32,Zachary Vargas PhD,Store Operations,Sales Associate,Associate,17673.98
EMP001805,4.217777777777778,7.813888888888889,1.6089166666666666,0,36,81.32,Patrick Buckley,Store Operations,Cashier,Entry,10198.81
EMP001823,4.205555555555556,7.877777777777778,1.6029722222222222,0,36,81.32,Nicholas Fitzgerald,Store Operations,Regional Operations Manager,Senior_Manager,104600.52
EMP005234,4.197777777777778,7.916666666666667,1.59875,0,36,81.31,Robin York,Fresh Produce,Produce Clerk,Associate,32928.78
EMP005670,4.2155555555555555,7.819444444444445,1.6078611111111112,0,36,81.3,Sydney Elliott,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,27727.69
EMP000411,4.238611111111111,7.699999999999999,1.6195277777777777,0,36,81.3,Kelsey Rodriguez,Store Operations,Sales Associate,Associate,31831.76
EMP005537,4.166666666666667,8.069444444444445,1.5832777777777778,0,36,81.29,Juan Galvan,Fresh Produce,Produce Assistant,Entry,14073.09
EMP005524,4.226388888888889,7.76111111111111,1.6132499999999999,0,36,81.29,Jacqueline Hall,Fresh Produce,Senior Produce Clerk,Senior_Associate,41875.45
EMP007302,4.180833333333333,7.997222222222222,1.5904166666666668,0,36,81.29,Matthew Austin,Marketing,Marketing Assistant,Entry,26303.16
EMP000621,4.1594444444444445,8.100000000000001,1.580111111111111,1,36,81.28,Chelsea Gill,Store Operations,Cashier,Entry,23845.21
EMP002512,4.233055555555556,7.719444444444444,1.6164166666666668,0,36,81.27,Mark Henson,Store Operations,Cashier,Entry,18500.79
EMP000698,4.184166666666666,7.969444444444444,1.5918055555555555,0,36,81.26,Dana Bennett,Store Operations,Cashier,Entry,27812.38
EMP003210,4.264722222222222,7.552777777777777,1.6320277777777779,0,36,81.26,Robert Stokes,Logistics/Warehousing,Stock Clerk,Entry,28105.47
EMP005061,4.190833333333334,7.930555555555555,1.5952777777777778,1,36,81.25,Renee Thompson,Fresh Produce,Produce Assistant,Entry,31328.68
EMP002358,4.219444444444445,7.783333333333333,1.609388888888889,0,36,81.25,Thomas Ramos,Store Operations,Sales Associate,Associate,17278.4
EMP003669,4.256111111111111,7.588888888888889,1.6279722222222222,1,36,81.24,Edward Wallace,Logistics/Warehousing,Stock Clerk,Entry,22249.72
EMP002482,4.162222222222223,8.072222222222223,1.581388888888889,1,36,81.24,Thomas Murphy,Store Operations,Cashier,Entry,30770.91
EMP001041,4.225,7.7444444444444445,1.6128333333333333,0,36,81.23,Vincent Reyes,Store Operations,Cashier,Entry,27394.91
EMP006609,4.1994444444444445,7.8805555555555555,1.5997222222222223,0,36,81.23,Debra Baxter,HR,Senior HR Specialist,Senior_Associate,49048.55
EMP006980,4.199166666666667,7.877777777777778,1.5993055555555555,1,36,81.22,Timothy Miller,IT,IT Assistant,Entry,22388.13
EMP006197,4.213055555555556,7.805555555555555,1.6062222222222222,0,36,81.21,Scott Stephens,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,23190.98
EMP005545,4.214444444444444,7.791666666666667,1.6072777777777778,0,36,81.2,Melissa Wolf,Fresh Produce,Produce Assistant,Entry,28260.55
EMP000787,4.208055555555556,7.822222222222223,1.604,0,36,81.19,Danielle Watson,Store Operations,Sales Associate,Associate,35000.7
EMP001376,4.2125,7.794444444444445,1.6061666666666667,0,36,81.18,David Torres,Store Operations,Sales Associate,Associate,38449.0
EMP001700,4.181944444444444,7.952777777777778,1.5911388888888889,0,36,81.18,Donna Johnson,Store Operations,Sales Associate,Associate,20756.61
EMP007075,4.138888888888889,8.172222222222222,1.56975,1,36,81.17,Casey Garcia,IT,IT Assistant,Entry,27036.92
EMP005004,4.230277777777777,7.699999999999999,1.6152222222222221,0,36,81.17,Wayne Jackson,Fresh Produce,Produce Clerk,Associate,32080.05
